,business_id,state,postal_code,is_open,categories
230,6nnI3DfHn-DTd6tWnZu7Jg,NC,28227,1,"Restaurants, Fast Food, Tex-Mex, Mexican, Tacos"
231,2SedpQ674XBqyw3Wq4kyxQ,AZ,85206,1,"Food, Fast Food, Restaurants, Burgers, Coffee & Tea"
232,aYyj9OdH059CoEXadmldXA,NV,89113,1,"Teppanyaki, Japanese, Restaurants, Steakhouses, Sushi Bars"
233,-wDNRL4lm1UgeFLG9KcrjQ,NV,89183,1,"Chinese, Restaurants, Japanese, Hawaiian"
234,gyCHpPhwXJksHOJ8yaQfkg,WI,53521,1,"American (Traditional), Restaurants"
235,rgg8WrhcqxXecU58BPCoqQ,SC,29708,1,"Restaurants, Fast Food, Burgers"
236,lBgH5QveRunGHsBS6rj5iw,OH,44129,0,"Restaurants, Tex-Mex, Mexican"
237,_3-gItHIdBvQ9XrDrIQLXg,PA,15146,1,"Pizza, Restaurants"
238,9en49YH_NJmTOUqN2GO8LA,OH,44107,1,"Restaurants, Fast Food, Tex-Mex, Mexican, Tacos"
239,7YLvFqyFkIZkj5l6tnbqrw,PA,15202,1,"Food, Juice Bars & Smoothies, Internet Cafes, Restaurants, Coffee & Tea, Sandwiches"
240,vK8Q6qHL9t9RpifSI69pCw,NV,89147,1,"Restaurants, Salad, Pizza, Wine Bars, Nightlife, Food, Specialty Food, Bars, Desserts, Seafood, Italian, Pasta Shops"
241,8F9C5vhDlYphBWELUgLkvQ,AZ,85085,1,"Pizza, Restaurants"
242,n0gAJPW7-H9cS71FC5dSqg,OH,44060,1,"Fast Food, Mexican, Restaurants, Tex-Mex, Tacos"
243,vAf3U749Y1hnFfnMpKHuyw,AZ,85331,1,"Restaurants, Barbeque"
244,nlPSaVVnH4BDeEcBwyjhrQ,NC,28075,0,"Delis, Restaurants"
245,bgxRrIG-lMfptXUcgl9UsQ,PA,15017,0,"Bars, Lounges, Nightlife, Restaurants"
246,Dwau0pTROj2QsR_hz7JVoQ,NC,28012,1,"Chinese, Restaurants"
247,iYT30UPGmLdmTRaAKz0Vvw,NC,28277,1,"Vietnamese, Sandwiches, Noodles, Restaurants"
248,ujOXP2aMdYbUl4qNJrLypg,NV,89117,0,"Breakfast & Brunch, Restaurants"
249,dF11zSNDXbq6DBchUvqgZQ,AZ,85250,1,"Mexican, Restaurants, Fast Food"
250,Mf7HGXmUPDGPCEYApkfIqQ,AZ,85215,1,"Hawaiian, Restaurants, Caribbean"
251,vuuqo4n4SFU6Lft5z8bCnQ,AZ,85224,0,"Bubble Tea, Ice Cream & Frozen Yogurt, Desserts, Food, Restaurants"
252,vT5mKKEcAxhSPj452HHspw,AZ,85204,1,"Ice Cream & Frozen Yogurt, Desserts, Food, Mexican, Restaurants"
253,08JPvTyVYt6I4PbGkQ76jQ,OH,44124,1,"Delis, Fast Food, Sandwiches, Restaurants"
254,u1qzJu0JwbKU-HjIFjq8kw,OH,44120,0,"Restaurants, Sandwiches, Food, Ice Cream & Frozen Yogurt, Bagels, Coffee & Tea"
255,Rmiv34SGRqJDm_5Db29IrQ,NV,89115,1,"Tacos, Mexican, Chicken Shop, Food, Restaurants"
256,RIHydChuDTrfuuvr8TzH4g,NV,89119,1,"Restaurants, Cafes"
257,cPZ5ugSrVrqnqD5ZsJhnpA,PA,15213,1,"Food Trucks, Food, Coffee & Tea, Restaurants, Creperies"
258,jXEwGfy3bzI8t4TkMF-c4A,AZ,85281,0,"Thai, Restaurants"
259,Aes4MuZLnFqglFJNMZxRbw,PA,15219,0,"Ethnic Food, Imported Food, Specialty Food, Food, African, Coffee & Tea, Restaurants"
260,XOwM9qo0A1ion_jI8CQ9Ng,NV,89178,1,"Sushi Bars, Restaurants, Japanese"
261,cxwQIfMljUhk1yMG8PQLXg,NV,89107,1,"Restaurants, Buffets"
262,3gnQUW3pzKE32RenMfuf9A,PA,15017,1,"Restaurants, American (Traditional), Cafes, Breakfast & Brunch"
263,06bsH_3Utd5GM8Iat3Ltow,NC,28277,0,"Restaurants, American (New)"
264,LJyt1WlDeKWspiqljzIg7w,AZ,85032,0,"Italian, Restaurants, Food, Farmers Market, American (Traditional), Grocery"
265,4WGhJKDcOccXhftoAwagJw,OH,44056,1,"American (Traditional), Food, Cajun/Creole, Fast Food, Restaurants, Chicken Wings"
266,KTOwBIPPIjTckBc4654B6A,AZ,85260,0,"Mexican, Bars, Nightlife, Restaurants"
267,fFxxsUakG4WpPa5OY6xU6w,NC,28105,1,"Nightlife, Bars, Wine Bars, Beer, Wine & Spirits, Local Flavor, Food, Arts & Entertainment, Wineries, Delis, Sandwiches, Restaurants"
268,9tLvZheBcPTYTc5tmxcA7w,OH,44067,1,"American (New), Breakfast & Brunch, Sandwiches, Restaurants, Pubs, Bars, Nightlife"
269,bVE26iEtkEsAWZHMVyAPeQ,OH,44116,1,"Restaurants, Fast Food, American (New), Burgers"
270,pBoWsom3mZFYo9EucIWRDg,AZ,85381,1,"Restaurants, Japanese, Sushi Bars"
271,Mj5dXTDd6AndK8b4UVTNbw,OH,44122,1,"Restaurants, Coffee & Tea, Food"
272,tXusw4j0l9IGJj3fmUKUpg,AZ,85224,0,"Bakeries, Desserts, Restaurants, Food"
273,iA9xu-6oOFynZQxO5qrauQ,NV,89052,1,"Restaurants, Nightlife, Bars"
274,93E1eOQ2bQG0OyIMqdcTvg,AZ,85258,1,"Burgers, Restaurants, American (Traditional), Fast Food"
275,-mcuv5UOSmbzi-aQNsUI9A,OH,44221,1,"Tex-Mex, Barbeque, Restaurants, Mexican, Sandwiches"
276,jk-eI5_D63zK-WGeWqsOHg,AZ,85018,1,"Restaurants, Mexican, Food, Food Trucks, Tacos"
277,Zcz-ilAvtiZ36goz5Sa_Ow,OH,44094,0,"Restaurants, Food, Coffee & Tea"
278,0v7DIprUj2KASqg5PwqhUg,PA,15068,1,Restaurants
279,X2f2s37_cFKo4xpzGFqk1w,PA,15217,1,"Sushi Bars, Japanese, Seafood, Restaurants, Buffets"
280,6eWtqUKQ73s3xwbT-aYzig,OH,44130,1,"American (New), Restaurants, American (Traditional)"
281,PJ64Zdo0h2mQMmX7cpNJBA,NC,28205,1,"Food, Restaurants, Sandwiches, American (New)"
282,4s_cPDS_AkLP1fXMJPqB2w,AZ,85224,1,"Sushi Bars, Korean, Food, Seafood, Restaurants"
283,3hmoQIAUaYF9u_QaxfjwwQ,AZ,85395,0,"Sports Bars, American (Traditional), Restaurants, Bars, Nightlife"
284,3nG1dM4lqs0gQzqBM8ZxYQ,OH,44141,0,"American (New), Restaurants"
285,gwd1W_0Mgzqo3QxgXrt16Q,NC,28207,1,"Restaurants, Nightlife, Bars, Tex-Mex, Cocktail Bars, Mexican"
286,H6skMpg_g-sOrfTQf_Q5LQ,PA,15213,0,"Thai, Restaurants, Sushi Bars, Japanese"
287,2PBPh8LTwt_mXP0GUYa9NQ,PA,15139,1,"Pizza, Restaurants"
288,Usp_o9bJieUuSZ8O0_pQSw,AZ,85226,0,"Beer, Wine & Spirits, Vietnamese, Lounges, Nightlife, Restaurants, Bars, Food, American (New), Sports Bars"
289,vTqKk3FgwwLgfCcV7F1jmw,WI,53572,0,"Restaurants, Chinese"
290,w_w2b_GRcy_R-bGWXZwKdQ,AZ,85331,1,"Burgers, Seafood, American (Traditional), Restaurants"
291,4juuUn_vuJLP4MMFJetXfw,OH,44113,0,"Music Venues, French, Jazz & Blues, Tapas Bars, Restaurants, Nightlife, Arts & Entertainment, American (New)"
292,GW2_gqOhKQ7sI4oem6yP9w,AZ,85251,1,"Italian, Pizza, Restaurants"
293,tuB82m4oIlKLyWeQjEF16g,PA,15235,1,"Desserts, Greek, Food, Event Planning & Services, Caterers, Falafel, Restaurants, Wraps, Mediterranean"
294,IghwtXL8ZgK2dEL62Pzhrw,AZ,85006,1,"Restaurants, Event Planning & Services, Mexican, Caterers, Tacos"
295,x1fx7C_tc064cFATjl4fmQ,NV,89131,1,"Restaurants, Bars, Pubs, American (Traditional), Food, Nightlife"
296,1zl7-8t8jQ4NX29qRp8soA,PA,15217,0,"Italian, Restaurants, Specialty Food, Food"
297,DyZjlW-8b3tcWnTRUgVu7Q,AZ,85226,0,"Japanese, Sushi Bars, Restaurants"
298,u2q_84hHvKGl5hKnAE7zNw,AZ,85234,1,"Japanese, Sushi Bars, Restaurants"
299,XfgHILSTiFuoK69Z4KOcJg,PA,15219,0,"Local Flavor, Restaurants, Food, Hot Dogs, Food Trucks"
300,-TVXOYL6kvKP1uW6ND9PIg,AZ,85009,1,"Fast Food, Restaurants, Burgers, American (Traditional)"
301,0I8kPMnD_EWzGsDU9TGPNg,WI,53508,0,"Cafes, Restaurants, Food, Grocery"
302,c_1reK52b5zSfp4KDB9L_Q,NC,28110,1,"American (Traditional), Sandwiches, Restaurants, American (New)"
303,Jr1_Pt8TQihTISYc5RbKtw,AZ,85032,1,"Carpet Cleaning, Window Washing, Home Services, Home Cleaning, Office Cleaning, Local Services, Tiling, Restaurants, Professional Services, Gluten-Free, Home Organization"
304,lVaHDON2mxLr5mneUnawKg,AZ,85085,0,"Bakeries, Food, Halal, Vegetarian, Indian, Restaurants"
305,SXyGMj1rBHauU_MMLEsUfw,NV,89108,1,"Restaurants, Pizza, Fast Food"
306,sSEeW-U4N5TxalS58zuGrA,NV,89005,1,"Restaurants, American (Traditional), Bars, Nightlife, Sports Bars, Burgers"
307,Kuwf8Xaid8X5DwYZLfObqw,NV,89104,0,"Restaurants, Food, Pizza, Food Trucks"
308,j7EgXr8nAt19Q6iDwOHvyg,NC,28277,1,"Fast Food, Sandwiches, Restaurants"
309,4-QlcyLqRc8To15oOHUjkg,PA,15068,1,"Sports Bars, American (Traditional), Bars, Nightlife, Restaurants, Burgers"
310,X6TvS40bP2cD6ZH4s-5ZKQ,OH,44035,0,"Restaurants, Diners"
311,1QJFpZxLbHbXSKohWp9uIA,AZ,85215,1,"Restaurants, American (Traditional), Pizza"
312,NAigH4SqnuuQip8lekq7GQ,AZ,85027,1,"Delis, Restaurants, Sandwiches"
313,heka2ccBTq9dlMJR3xI38A,NC,28134,1,"Restaurants, Barbeque"
314,FUCHvOmoHC3YalwRwB97Yg,OH,44060,1,"Ethnic Food, Specialty Food, Imported Food, Caterers, Restaurants, Food, German, Event Planning & Services, Sandwiches, Slovakian"
315,nF5TXLMmC6IJgQxE9CEZPw,PA,15217,0,"Singaporean, Restaurants, Malaysian"
316,Zd1Z8Q8uKdmQyjPEzSjS7Q,AZ,85340,1,"American (New), Steakhouses, Restaurants"
317,XJ2dT7pwmutxM4ceQnTVUg,AZ,85305,1,"Pizza, Italian, Restaurants"
318,qxVcSWGKyH3HkkHV8NinDA,AZ,85251,1,"Cocktail Bars, Mexican, Bars, Nightlife, Tex-Mex, Restaurants"
319,CB99Ifh4OnBTnuNdRjj_fQ,NC,28105,0,"Indian, Restaurants, Food"
320,bHGxQS3wfX93sMFOuR6xDw,NV,89030,0,"Restaurants, Burgers, Fast Food"
321,uqQiIHebnBXCLCWZQkjtiA,NV,89014,1,"Juice Bars & Smoothies, Food, Ice Cream & Frozen Yogurt, Restaurants, Fast Food"
322,Arx42aGpdfI6XRH9lnKdaQ,NV,89123,1,"Restaurants, Food, Vegan, Bakeries, Gluten-Free"
323,1d6c6Q2j2jwVzBfX_dLHlg,AZ,85251,0,"Mexican, American (New), American (Traditional), Restaurants"
324,wvlF1x7Cm8UGu6iD0LgIJw,NC,28208,1,"Mexican, Salad, Fast Food, Restaurants"
325,uasU60jZfngLgfTppy8IPQ,NC,28079,1,"Food, Coffee & Tea, Fast Food, Restaurants, Burgers"
326,Q8RfppYHQKo1O54N9Gz21A,AZ,85251,1,"Specialty Food, Restaurants, American (Traditional), American (New), Breakfast & Brunch, Bakeries, Sandwiches, Food"
327,922y7PvrE88aqhaErJek6A,NC,28105,1,"Restaurants, Food, Breakfast & Brunch, Food Trucks"
328,BYYTKKHMGoTPjILP-WMpFw,NV,89103,0,"Restaurants, Buffets"
329,zyJWc8oW8JpPg2xXMQsnAA,NV,89014,1,"Burgers, Restaurants, Fast Food, Coffee & Tea, Food"
330,iDHWqYdaTd5cHjppBdg5Rw,PA,15017,1,"Restaurants, Chinese"
331,v1G_bioP6POazUyQwHcz7Q,PA,15213,0,"Coffee & Tea, Restaurants, Food"
332,PelhNV5WsvEJjhUShubLvQ,NV,89103,0,"Mexican, Bakeries, Food, Restaurants"
333,rZUK25ho_Wmgv5tRAs7LMA,NV,89004,0,"Event Planning & Services, Venues & Event Spaces, Tours, Zoos, Hotels & Travel, Active Life, Restaurants, Barbeque"
334,8OeHn9KCbICuRBs_XiDDUA,AZ,85331,1,"American (Traditional), Steakhouses, Bars, Barbeque, Dive Bars, Nightlife, Restaurants"
335,FKtVtuM5vg1YN3Yn5yF1tA,PA,15205,1,"Ice Cream & Frozen Yogurt, Food, Fast Food, Restaurants, Juice Bars & Smoothies"
336,zon_VZRtq1gnXGDyEN0MNA,WI,53716,0,"Restaurants, Italian"
337,twrgw3ZaMEiS87sN5ahuuw,AZ,85302,1,"Mexican, Restaurants"
338,GzHhdq5fZbFLhbWRYMCDcw,OH,44114,1,"Delis, Restaurants"
339,wTBfpTjdWG_zoE62B_bLtA,IL,61880,1,"Italian, Pizza, Restaurants"
340,JYtGcfc3iFvwj5Zi4oQg7Q,NV,89121,0,"Restaurants, Vegan, Chinese, Vegetarian"
341,Rt_M67qJU8x4QGhdYwnkAQ,NV,89101,1,"Pizza, Restaurants"
342,QIXz6e0SZ4okLBFBsO79_Q,PA,15206,1,"Cocktail Bars, American (Traditional), Bars, Hotels, Nightlife, Restaurants, American (New), Hotels & Travel, Food, Coffee & Tea, Event Planning & Services, Venues & Event Spaces"
343,Z7r_FJXEyfyvVsyv2y7gFQ,IL,61820,1,"Mexican, Restaurants, Tex-Mex"
344,R2ir667KUOdyhGJp9Q06dQ,NC,28054,1,"Greek, Pizza, Italian, Restaurants"
345,4uDOrAAIvcopxfmBKqN13A,NC,28027,1,"Breakfast & Brunch, Restaurants, American (New)"
346,tamr4J75GguGhF1hm1wEaA,AZ,85281,1,"Fast Food, Sandwiches, Delis, Restaurants"
347,w1s-nOkqgo__sPZAZO9fRQ,PA,15102,1,"Sports Bars, Bars, Nightlife, Event Planning & Services, American (Traditional), Venues & Event Spaces, Restaurants, Caterers, American (New)"
348,6SwdqYrQSASONmrgG4mBjA,AZ,85004,1,"American (New), Bars, Restaurants, Pubs, Nightlife"
349,QI7XeQ11U4D-A5uRcah5Iw,PA,15203,0,"Mexican, Restaurants"
350,CbwyXSyieSM3kO7brRlyHg,PA,15044,1,"Food Trucks, Seafood, Food, Restaurants"
351,Pq2kDojfCW8B6s1ABna6ug,NC,28202,0,"Restaurants, Sushi Bars, American (New)"
352,3dXx7CWqjYPX16WOlj1wEw,OH,44050,1,"Nightlife, Bars, Pubs, Restaurants, British, Gastropubs"
353,poSV39UqEg-gpESXafS9-g,AZ,85044,0,"Restaurants, American (New), Seafood, Cajun/Creole, Barbeque"
354,Uj77Cm-azkhW-F-vMIBbfg,WI,53562,1,"Grocery, Ethnic Food, Convenience Stores, International Grocery, Restaurants, Mexican, Fast Food, Specialty Food, Food"
355,RvpSsArnUXRZgC4-I7AyTQ,WI,53593,1,"Art Classes, Education, Cafes, Food, Shopping, Coffee & Tea, Arts & Crafts, Restaurants"
356,wIz5nWZ-0LfgAq5N2Nu1dg,NV,89102,0,"Noodles, Chinese, Restaurants"
357,ypfFfR3-PbtoslIhohNstw,NV,89146,1,"Local Services, Korean, Restaurants"
358,VuCrxI61nT30OndMcrPgkA,AZ,85251,1,"Beer, Wine & Spirits, Wine Bars, Coffee & Tea, Nightlife, Food, American (Traditional), Bars, Pubs, Cocktail Bars, Restaurants, Breakfast & Brunch"
359,zYb4kj2R54R2YPeNm829BA,NV,89014,0,"Restaurants, Food, Food Delivery Services, Nightlife, Bars, Italian, Sports Bars, Pizza"
360,mc7xieMGJBpMKYWTdkhtJg,AZ,85258,1,"Food, Juice Bars & Smoothies, Coffee & Tea, Vegetarian, Restaurants, Sandwiches"
361,gEEAZp22M1IpkLnsnIhpyg,OH,44241,0,"Fast Food, Restaurants, Sandwiches"
362,eYKQ0WTUDU5G9Hez5Ze5Aw,NC,28217,1,"Breweries, Cideries, Food, Sandwiches, Restaurants"
363,q6LaVR4FlIyRC9yWIW5IXg,NV,89109,0,"Restaurants, Delis"
364,nxKboEQMGEMUN62ShdMwnA,NV,89102,1,"Japanese, Sandwiches, Pan Asian, Vietnamese, Restaurants"
365,CZZndfUDU0PVD_tN-CsoRQ,OH,44122,0,"Middle Eastern, Restaurants"
366,B_hU-QEkt5G98pYGdfIrsg,OH,44139,1,"Asian Fusion, Thai, Japanese, Sushi Bars, Restaurants, Steakhouses"
367,lEtpTFWetCf6xnzeImLiHg,AZ,85048,1,"Restaurants, Asian Fusion, Chinese"
368,pzyJ8TcADdx5tUIpCP7agA,AZ,85260,0,"Restaurants, Seafood"
369,o_c82LAuEV5Yr30Xp2NveA,NV,89183,0,"Restaurants, Pizza, Buffets, American (Traditional)"
370,wlcHT4d52xh52ZsIxxuGFg,NV,89148,0,"Fast Food, Burgers, Restaurants"
371,gfhWUixZ4MmEAC1DtTsodA,NC,28213,1,"American (Traditional), Restaurants, Seafood, Nightlife, Hotels, Event Planning & Services, Bars, Hotels & Travel"
372,YZYqpZFBgQN-ruQ-hAj3Jw,NC,28213,1,"Restaurants, American (Traditional), Chicken Wings, Delis, Wraps, Fast Food"
373,JhxI7oS_jsFnq34dDubugQ,OH,44102,0,"Steakhouses, Restaurants"
374,mxsgQr4mugtFCsu8ZqzFLA,OH,44060,1,Restaurants
375,E0OKctOhZpUQgwUUBc_RwA,NV,89139,1,"Sandwiches, Salad, Burgers, Restaurants, Food, Food Trucks"
376,H4TksVu70WQzg_BNV9QNJA,NV,89106,0,"Restaurants, Soul Food, American (New), Mexican"
377,rEesEXMeBB6t-H5BGbmXAw,AZ,85283,1,"Restaurants, Sports Bars, Burgers, Chicken Wings, Bars, Nightlife, American (Traditional)"
378,IvkBPG8qtSx56P0Z9xmijg,OH,44120,0,"Bars, Nightlife, Wine Bars, Italian, Restaurants"
379,HDMoo6OIY4qIIKWfvbYK_A,PA,15220,0,"American (New), Restaurants, American (Traditional), Burgers, Sandwiches, Salad"
380,Z4UQlerXfBH8jv6XcFLeEA,NV,89128,1,"Creperies, Restaurants, Event Planning & Services, Breakfast & Brunch, Caterers, French"
381,SIWwh4m6kkvUaa5skrVAQQ,NV,89030,1,"Casinos, Bakeries, Arts & Entertainment, Coffee & Tea, Food, Restaurants, Breakfast & Brunch, American (Traditional)"
382,sHNqKLyr09fbaY2OvGaDVA,AZ,85208,0,"American (Traditional), Burgers, Breakfast & Brunch, Sports Bars, Restaurants, Bars, American (New), Nightlife"
383,dbMaHYwlEzLXRuaGc0jXrA,AZ,85353,1,"Restaurants, Pizza"
384,PhrTUiNQVA_XsK43O2TA5w,NV,89169,0,"Thai, Restaurants"
385,6e0Abng1LRexKI4LRJTX_A,NV,89131,1,"Mexican, Restaurants, Salad, Breakfast & Brunch"
386,7kfr30RmiJVddHARczyJYg,AZ,85374,0,"Restaurants, German"
387,6Cl15LapBVhw4ZfBIeVJJA,AZ,85234,0,"Halal, Mediterranean, American (New), Middle Eastern, Afghan, Restaurants"
388,Y28XY3fko-Sdb9RBBgCDRQ,OH,44122,1,"Restaurants, Delis, Salad, Sandwiches"
389,Qqh2cFO1bk5TQ8mWIEjbCw,OH,44113,1,"Sandwiches, Restaurants"
390,n4J24P38xDD94slTrcp7qA,OH,44118,0,"Delis, Fast Food, Sandwiches, Restaurants"
391,osSwv6CJy5hDKQdOKeyTow,NC,28203,1,"Japanese, Sushi Bars, Restaurants"
392,TUfb2lH2nwKqu_IyM8wA-A,NV,89119,0,"Restaurants, Fast Food"
393,s6L6SdVYhPcOQEDmNIg1-g,NV,89118,1,"Chinese, Restaurants"
394,4Nj2ktP2NjCbv2aKeH3ZBg,NV,89104,1,"Coffee Roasteries, Food, Restaurants, Breakfast & Brunch, Cafes, Coffee & Tea"
395,sxOoqlIxmlKmC1yGvPx3Fw,NC,28083,1,"Fast Food, Restaurants, Chicken Shop, Chicken Wings"
396,YPjz8wGG1GhiWfI0sHgb9A,AZ,85251,0,"Nightlife, Dance Clubs, Music Venues, Restaurants, American (New), Arts & Entertainment, Bars, Diners"
397,Z9Mt7ngZI2fhZalhIvfBXA,NC,28204,1,"Japanese, Restaurants, Conveyor Belt Sushi"
398,FJyMLZc-ctJV4bHeu_AQ1A,AZ,85335,0,"Barbeque, Restaurants"
399,EJGv2la6CcZmEIpkE4hzyg,OH,44109,1,"Bars, American (New), Restaurants, Pizza, Nightlife"
400,O4YxrrQ8Rg1Kc4Mel3cAyg,AZ,85281,0,"Fast Food, Restaurants, Sandwiches"
401,tKi4OvAlckcVzeP92InsOQ,AZ,85234,1,"American (Traditional), Mini Golf, Arcades, Pizza, Cinema, Restaurants, Arts & Entertainment, Italian, Food, Active Life, Bowling, Beer, Wine & Spirits"
402,TTCZkfxt0GW8YUzdVe0PrA,AZ,85248,1,"Indian, Buffets, Restaurants, Vegetarian"
403,e1ZqkqjLsUCo4vIBLzaTDA,NV,89102,1,"Trampoline Parks, Active Life, Food Court, Korean, Restaurants"
404,nsw3tlB-hwz4KbPYcuaSww,WI,53562,1,"Mediterranean, Pizza, American (New), Restaurants, Italian"
405,ATeOjZzE3VOI-RW7FUFJpQ,OH,44236,1,"Cocktail Bars, Breakfast & Brunch, American (New), Restaurants, Bars, Nightlife"
406,t5S2YaCoMR_dyMmkMP0W2w,PA,15212,1,"Restaurants, American (New)"
407,jlviy68buL1X2UADI-Lnlw,AZ,85016,1,"Food, Mexican, Caterers, Food Trucks, Event Planning & Services, Restaurants"
408,VHsNB3pdGVcRgs6C3jt6Zg,IL,61820,0,"Restaurants, Irish"
409,cVETjwDQeK0SeHLZG8XXqw,AZ,85254,0,"Hot Dogs, Restaurants"
410,S6185mqOFmxuPiezVnSJfQ,NV,89104,0,"Local Flavor, Arts & Entertainment, Casinos, Beer, Wine & Spirits, Restaurants, Sports Bars, Pizza, Food, Nightlife, Bars"
411,cprIQ1e2be5LD7jpPEyiSw,WI,53704,0,"Burgers, Restaurants, Fast Food"
412,ChZUym-m7ZcH_mfIlv2ckw,AZ,85295,0,"Beer, Wine & Spirits, Nightlife, American (Traditional), Bars, Restaurants, Sports Bars, Local Flavor, Tapas/Small Plates, Food, Pubs"
413,zhVWu6mJXvFSKMNRv2P9gA,AZ,85041,1,"Restaurants, Chicken Wings"
414,UT9KnZ288uwsz4pxzUVzIQ,AZ,85015,1,"Shopping, Barbeque, Shopping Centers, Restaurants"
415,iZGktN1Zv0aX9yqTzZSfXA,OH,44145,0,"American (Traditional), Restaurants"
416,khxjYMwb_V8UovvwPVhysw,AZ,85086,1,"Japanese, Chinese, Asian Fusion, Restaurants"
417,FfoI8uLgWNl0gYTsXC_gCQ,AZ,85142,1,"Food, Hot Dogs, Restaurants"
418,FqT7tmXvQTNAz7W2OV096g,WI,53716,0,"Mexican, Restaurants"
419,2cMWPqJLjQ-ZvH2HvJvMsA,OH,44119,1,"Burgers, American (Traditional), Restaurants, Sandwiches"
420,-syU1HD-Iw_GEH8P5l03_A,PA,15210,1,"Coffee & Tea, Breakfast & Brunch, Donuts, Restaurants, Food"
421,MPD8oyot_RIS4ECrtKAhtw,NV,89103,1,"Restaurants, Japanese, Steakhouses, Teppanyaki"
422,MQJxekA2SN8kmoo-kiq1dw,OH,44147,0,"Restaurants, Nightlife, Bars, Wine Bars, Seafood, Italian"
423,V2Uvh2cUl3vufW9ChM_jkw,OH,44111,1,"Pubs, Irish, Irish Pub, Restaurants, Nightlife, Bars"
424,ta8x5JgBJnKaDWfYvpEYnw,NV,89109,0,"Chinese, Fast Food, Restaurants"
425,xRaHt2GknSD7yermc-fxYQ,NV,89106,0,"Restaurants, Barbeque, Nightlife, Bars, Lounges, Soul Food"
426,YEl2auKIbh2W9dUtFft-qA,OH,44137,1,"Fast Food, Restaurants, American (Traditional), Chicken Wings"
427,7f_Z7-b4wwRZ2BPH9x-A3A,OH,44147,1,"Restaurants, Middle Eastern, Lebanese, American (Traditional)"
428,6-bPt4WNc5nB0C_SAV5Zgg,OH,44333,1,"Restaurants, Event Planning & Services, Bars, American (New), Nightlife, Venues & Event Spaces, Breakfast & Brunch, Wine Bars"
429,goMccfETQlUOb9_USl4BUg,OH,44060,1,"American (New), Burgers, Nightlife, Restaurants, Bars, Sandwiches, Pizza, Sports Bars"
430,yVTKaicX7-UnmtBqUcjCZg,OH,44130,1,"Restaurants, Bakeries, Food"
431,74ICBhUSyZ156CIym68MYg,AZ,85226,1,"Sandwiches, Restaurants, Fast Food"
432,GIzVp-IWJFF9Jpxy4dvLGw,NV,89101,1,"Food, Mexican, Food Trucks, Street Vendors, Restaurants"
433,6OhgauonbNtqLRpXXn_nJA,OH,44113,0,"Chinese, Restaurants"
434,kNvukrzit0u-NfD6xvFMrQ,NV,89139,1,"Ramen, Japanese, Restaurants"
435,zx_j6OuuHHa2afVoAZuLpA,NV,89147,1,"Creperies, Desserts, Food, Restaurants, Acai Bowls, Coffee & Tea, Waffles, Tea Rooms, Juice Bars & Smoothies"
436,e3PBfbtXUjMziX6XGsOMoA,NV,89102,1,"Restaurants, Cafes, Soup, Japanese, Noodles"
437,Ns20WGWn6s6niKAGIQB4UQ,AZ,85003,1,"Restaurants, Lounges, Bars, Mexican, Music Venues, Nightlife, Arts & Entertainment"
438,kajp1s8tu9B59OyyHoBExg,NV,89103,1,"American (Traditional), Breakfast & Brunch, Burgers, American (New), Cafes, Restaurants"
439,FUhJLCocwgZEiVn1Wg1KSg,NV,89169,1,"American (Traditional), Massage, Beauty & Spas, Restaurants, Event Planning & Services, Hotels & Travel, Hotels, Resorts"
440,lVN1516THpVQ7NtU7f-eNw,AZ,85374,1,"Restaurants, Steakhouses"
441,nfon786ZkZzzgJwI_8hZXQ,AZ,85392,0,"Donuts, Food, Breakfast & Brunch, Restaurants"
442,9AcRrJxdQDdV1wNQHkdPLA,NC,28134,1,"Community Service/Non-Profit, Thrift Stores, Shopping, Local Services, Restaurants"
443,FEWTPBUv-QiugBe-2uXD4A,NV,89014,1,"Chinese, Restaurants, Salad"
444,pTNatiVBoVnx2w2kwaD66g,PA,15090,1,"Restaurants, American (New)"
445,jAQwIRxZNj2zndM5V9UOpw,PA,15238,1,"Arts & Entertainment, Golf, Restaurants, Country Clubs, Active Life"
446,ZfCzpZNYSWeA3Ouku2eqlA,PA,15120,1,"Restaurants, Italian, Pizza, Chicken Wings"
447,-kTHAUKuzh7cFZjVAW55Ug,OH,44111,1,"Restaurants, Mexican, Fast Food"
448,MmW1-h6o79XhhO_qutIZ_Q,NV,89109,1,"Bakeries, Food, Restaurants, Sandwiches, Coffee & Tea"
449,5JxlZaqCnk1MnbgRirs40Q,NV,89135,0,"Restaurants, Mexican"
450,03fe5vYwHA9TxlJJ-7mDMw,NC,28217,1,"Breakfast & Brunch, Restaurants, American (Traditional)"
451,a7i-o5jRWgibGFEboEMYPQ,NV,89014,1,"Restaurants, Chinese, Fast Food"
452,9VHUX0dDUTZbKPCMSjdqNQ,NC,28273,0,"Delis, Specialty Food, Bars, Restaurants, Nightlife, Food, Wine Bars, Tapas/Small Plates, Sandwiches"
453,O0UhNI9KHdY1wOdhEtT2vg,AZ,85255,1,"Wine Bars, Restaurants, Bars, Food, Beer, Wine & Spirits, Nightlife, Seafood, Steakhouses"
454,dHiq1JliKgh_3z-KnTpCaA,PA,15224,1,"Caterers, Seafood, Food, Event Planning & Services, Restaurants, Soul Food, Southern"
455,-r-PA7uWXbpRPeuIZzO3bw,AZ,85207,0,"Restaurants, Breakfast & Brunch, American (New), American (Traditional)"
